text,sentiment,id
європейський солідарність вимагати одеський влада припинити спроба перейменування проспект небесний сотня готувати судовий позов,0,400
генпрокуратура відновити справа коломойський замах вбивство,0,22480
виставити торг восковий скульптура гітлер,0,18891
пасажир авіарейс доха київ госпіталізувати температура нацполіція,0,10566
киянина посадити побиття бездомний собака,0,25741
сирія розбитися російський вертоліт пілот загинути,0,38115
терорист обстріляли лікарня красногорівка,0,34669
кий насмерть збити пішохід порушник,0,36060
донбас ліквідувати російський військовий поранити,0,8942
центр київ прорив тепломережа мало не піти земля,0,21580
ірак курд увійти підконтрольний ісламський держава синджар,0,3265
росіянин злити проект текст резолюція оон створення трибунал боїнгу,0,12757
син берлусконі посадити місяць,0,33512
посольство припускати борт український гелікоптер мігрант,0,16311
русанівський набережний вщент згоріти ресторан,0,28641
дтп одещина загинути людина,0,22204
мороз опади діденко розповісти чекати січень україна,0,2503
беркут воювати бік рф ліквідатор беркут слід визнати герой україни бутусов,0,72
суд полонений український моряк порушувати женевський конвенція правозахисниця,0,1346
кий протаранити білборд водій загинути місце,0,15350
історичний казка продуктовий теракт,0,7023
са всюди пробка іллі кива спізнюватися замовити сир карантин власник мережа ресторан почати самотужки розвозити піца,0,1228
явка місцевий вибори становити опора,0,18360
хабар спіймати голова отг київщина вимагати млн грн вирішення земельний питання,0,9468
гройсман не зареєструвати законопроект підготовка новий конституція,0,22871
україна пропонувати штрафувати цькування робота,0,21432
південь сша легкий літак упасти автівка загиблих,0,9305
самопоміч голосувати відставка яценюк не підтримати гройсман,0,1236
кий протаранити богдан пасажир,0,15348
бойовик червень раз обстріляли зсу,0,20076
голова приватбанк заявити високий ризик банк повернути коломойський,0,4680
моз підтвердити другий зараження коронавірус тернопільщина,0,27599
пожежа анімаційний студія японія щонайменше загиблих,0,30821
піддатий ромео бити вікно залізти коханий,0,18409
сша нагадати росія мінський меморандум час зупинити бій донбас,0,14089
гпу завершити розслідування заволодіння янукович сухолуччя,0,22737
дефіцит енергетичний галуза україна сягнути млрд грн во міністр енергетика буславець,0,5139
тіллерсон вимагати росія припинення агресія донбас,0,34749
вибух авто кий підривник померти лікарня,0,21857
кий майже хворий кір,0,36137
ляшко вакцинація україна відкласти перехворів,0,8158
сутичка новий санжари підозрюваний наїзд нацгвардієць відправити нічний домашній арешт,0,34230
раз наступ росія обстріл потрапляти населений пункт луганщина ода,0,16381
прокурор оскаржувати звільнення націоналіст шешель,0,31987
нардеп соболєв побити мітингувальник рада гпу,0,9686
змі шлях літак розбитися внуково снігоприбиральний машина,0,6834
російський космонавт мкс залишитися новорічний подарунок,0,32663
бойовик обстріляли житловий район троїцький,0,20184
новий міністр фінанси мати призначити сергій марченко рада не вистачити голос,0,29592
змі зібрати доказ суд сенцов судилищем,0,6819
кремль не хотіти коментувати перенесення референдум південний осетія,0,36790
проросійський телеканал заговорити кримськотатарський крим,0,32003
масляна російський чиновник заборонити годувати людина лопата,0,28389
карантин тривати осінь представник кабмін рада,0,7137
росія вчитель дати пост вконтакте,0,16422
офіційний курс гривня продовжувати дешевшати долар,0,30092
тернопільщина дитсадок виявити невідомий вірус дитина облазити ніготь,0,28712
севастополь статися аварія електромережа,0,38079
голова профспілка вимагати відмова мітинг,0,22644
семочко призначатися обхід грицак екс заступник голова сбу,0,13135
прокоментувати інцидент публічний секс,0,35154
окупаційний адміністрація донецьк закрити населення виїзд межа окупований зона,0,29890
депутатка ляшко досі думати ленін кий спокійно стояти відео,0,5097
ганьба такий порядок денний княжицький розкритикувати ігнорування низка постанова рада,0,247
квітень фронт український бік загиблих російський знищений поранений,0,1837
росіянин пророкувати одне найбільший останній падіння реальний зарплата,0,33067
дтп нацгвардієць одеса суд заарештувати чоловік бити поранений військовий,0,5566
сша не знімати санкція росія частковий виконання мінський волкер,0,14105
зоопарк харківщина мавпа напасти чоловік,0,35886
депутат держдума вигнання пономарьов не вірити причетність чеченець вбивство нємцов,0,23103
японія відправляти військо спірний китай острів,0,41026
нацполіція відкрити кримінальний справа перешкоджання роботі яценюк посада премєр,0,29266
кий водій несправний зіла протаранити автівка,0,15422
китай викрити виробництво підроблений вакцина коронавірус,0,36631
закарпаття зіткнення легковик вантажівка загинути людина дитина вижити,0,9043
кндр шлях ядерний удар сша директор цру,0,7423
кий зафіксувати тис випадок,0,20865
німеччина аукціон не змогти продати картина гітлер,0,37408
американський гаваїв помітити російський шпигунський корабель,0,19951
єс відкласти переговори вступ північний македонія албанія,0,23970
індія партійний прапор відбутися сутичка бути жертва,0,3249
екс адвокат трамп обмінюватися інформація повязаний росія фірма,0,23612
бойовик вечір обстріляли позиція сила ато,0,20105
маріуполь опалення жити біженець,0,30517
зсу повідомити одну смерть коронавірус,0,20683
турецький уряд підпорядкувати військовий завод,0,35006
бути демократ кращий конкурент трамп знятися виборчий гонка сша,0,3022
донеччина судити працівник національний антикорупційний бюро,0,9000
укрзалізниця передумати звільняти керівництво південно західний залізниця,0,39548
єгипет проситися замінити турецький товар росія,0,23931
радикал не хотіти ночувати двері шокін повернутися завтра,0,32401
китайський хакер насолоджуватися особистий листування високопосадовець сша змі,0,7282
аварія російський бомбардувальник списати пілот,0,19302
зоня ато спіймати бойовик обстрілювати марїнка,0,15262
вокалісту загрожувати повний втрата слух,0,22238
час аудит укрзалізниця виявити розкрадання млн грн,0,30547
сумщина зафіксувати перший смерть коронавірус мер конотоп,0,9411
бойовик днр проігнорують закон місцевий вибори,0,2732
англія знайти останки людина принесений жертва,0,3118
вибори маріуполь скасувати нічний телеекспрес наталка лятуринська,0,3990
російський священник жалітися масово тікати україна смертельний погроза каратєлєй,0,12405
автозак навальний прибути бабушкінський суд москва,0,19386
амку розглянути справа облгаз фірташ,0,19582
україна отримати новий мовний закон лютий кириленко,0,17155
сестра кім чен ина застерегти адміністрація байден розвіювання сморід вашингтон не спати спокійно,0,13179
бойовик донбас мобілізуватися вй рнбо,0,2836
іран назвати фейк запис розмова глава мзс реальний причина аварія літак мау,0,25243
премєр малайзія не вірити рф високий рівень дисципліна збити,0,11554
нідерланди призупинити використання вакцина,0,29435
стамбул військовий поранити людина змі,0,16629
суд тиждень відкласти розгляд справа александровської,0,34126
франція швидкість км год зійти рейка потягти людина загинути,0,38582
коаліція не існувати другий місяць нардеп,0,7444
затонулий танкер місце подія знайти мертвий дельфін,0,24648
жодний скасування санкція росія не повернути донбас крим тіллерсон,0,5979
польща перекинутися український автобус людина,0,37688
херсонщина вибухнути військовий автомобіль кузів знаходитися боєприпас,0,28830
терорист планувати новий напад шрі ланець держдеп сша,0,14387
бельгія мер місто знайти вбитий цвинтар,0,35200
померти йосип кобзон,0,31060
кий чоловік автомат вкрасти тис,0,36583
мережа зявитися відео місце вбивство бізнесмен кий,0,37113
росія не надати тимчасовий притулок родина біженець сирія,0,32953
ексрадник єрмак розповісти зе влада поділа кошти ковідний фонд,0,5701
влада євросоюз хотіти заборонити шаурма,0,22179
власник сайт росія зобовязати публікувати імя контактний дані,0,22200
повідомити новий доказ змова росія таліб,0,19109
одеса провокатор використовувати апробований крим тактика саакашвілі,0,16200
американський зенітка російський іван кремлівський змі зганьбитися черговий фейк,0,19561
майдан відбуватися акція нагода трагедія дебальцевому,0,28377
словенський парамілітарний угрупoвання похвалитися боєць воювати україна,0,13494
арахамія заявити нардеп шевченко підставити чистий вигляд виступ російський пропагандист,0,2347
шкіряк маріуполь точка особливий увага терорист,0,40634
терорист спробувати наступати бік артемівський підтягувати підкріплення передова,0,34690
івано франківськ статися кривавий різанина дитина,0,20692
кількість хворий пневмонія миколай раз вищий торік головлікар,0,7335
вада оприлюднити доповідь йтися причетність путін допінговий скандал,0,3817
грибовицький сміттєзвалище пожежа,0,27889
україна свій кордон політика,0,17231
правий сектор розповісти підірвати їхній волонтерський центр,0,14817
російський тюремник казати савченко відмовлятися переведення цивільний лікарня,0,12415
водій збити насмерть дитина повідомити підозра,0,4300
президент повинний покласти рішучий край спроба організувати прямий перемовини україна терорист львівський облрада,0,11519
зеленський відповісти президент повезти феофанія шина шматка асфальт,0,475
званий вибори днр лнр суперечити мінський домовленість австралія радбез оон,0,14205
неподалік нью йорк статися пожежа атомний станція,0,29410
загибла дніпро патрульний забути ввімкнути нагрудний камера мвс,0,6352
померти народний артистка україна аніко рехвіашвілі,0,31110
поліція назвати причина трагічний дтп житомирщина забрати життя,0,16264
киянин вимагати президент звільнити округ агент тигіпка,0,25734
росія запропонувати український співачка тис виступ красний площа,0,32893
коронавірус підхопити американець круїзний лайнер який бути українець,0,7680
зеленський підривати інститут держава нищити україна омелян,0,6711
миколаївський школа знайти мертвий немовля,0,37185
москаль нагадати кабмін треба вирішити питання російський фура,0,8718
росія відомий підозрюваний справа скрипаль немає кримінальний путін,0,12279
саакашвілі видачу український громадянство затягувати,0,12875
президент пригрозити бойовик жорсткий економічний режим,0,11523
бойовик іділ планувати теракт стокгольм змі,0,2745
новий штам вийти контроль моз британія,0,10077
захарченко вважати смертний вирок днр вищий міра захист суспільство,0,6516
окупаційний кримський суд вирішити заочно заарештувати чубаров,0,29899
міллер хотіти оштрафувати нафтогаз недобір газ млрд,0,8542
дніпро вирувати буря повалений дерево аварія електрика,0,15111
час посадка український літак шарм ель шейх загорітися шасі,0,30576
гпу обшукувати укрзалізниця масштабний розкрадання,0,4782
сумщина померлий підтвердити коронавірус,0,28700
сингапур отримати тиждень шпигунський літак сша зясування план китай,0,33516
греція не повертати кредит мвф немає гроші,0,4819
донбас обстрілювати великдень,0,23480
змі польща затримати офіцер армія шпигувати користь росія,0,6833
сбу затримати здирство керівник фдм франківщина,0,33326
росія закрити майже притулок донбаський біженець,0,32889
суд призупинити повноваження новообраний голова хмельницький облрада,0,34160
юнкер звинуватив премєр угорщина розповсюдження фейк,0,40793
донеччина терорист обстріляли міномет прикордонник,0,28040
філатов досі отримувати зарплата рада,0,39815
несамовитий врізатися перекинути кий,0,29412
будівля кабмін рада охороняти тисяча міліціонер,0,20401
росія тримати вязниця тис українець,0,33051
кий щекавиця огородити будівельний паркан,0,36589
тихий океан сколихнути потужний землетрус,0,34745
китай показати засновник джек ма зникнути жовтень конфлікт уряд,0,3308
чернігів свинячий грип померти чоловік,0,16924
засуджений організація вбивство бабченко просити випустити тюрма,0,6479
росіянин не збиратися пускати лайнер генерал ватутін ростов,0,12777
парє послабити роль сучасний політика мзс україна,0,10524
кий оголосити найвищий рівень пожежний небезпека,0,36413
трамп любити другий путін тіллерсон призначити держсекретар сша,0,14595
москвич мітингувати посольство туреччина,0,27672
набу викрити розкрадання кіотський гроші,0,9517
мережа потрапити світлина підвал полонений лнр,0,15952
великдень терорист раз обстріляли позиція сила ато,0,35409
жертва війна донбас стати людина отримати поранення,0,5928
луганськ бойовий дія зруйнувати мерія,0,15838
чорногорія офіційно ввійти склад нато,0,40542
наришкін безсоромно назвати надія савченко грязний вбивця фейгін,0,9714
війна карабах азербайджан заявити загибель мирний житель час обстріл,0,22077
греція постраждала сильний землетрус,0,22802
кий авто охоронний фірма стати винуватець смертельний дтп,0,36084
російський гуманітарний конвой уж донецьк,0,12313
російський омбудсмен не відповідати лист викрадення гриб,0,32669
командир лнр зізнатися бойовик взяти полон надія савченко,0,10233
луцьк затримати терорист днр допомагати росіянин захоплювати крим,0,15845
ведмідь росія втекти китай налякати турист,0,21737
рада спіймати новий кнопкодав виявитися депутат опзж,0,21098
брсм відкараскатися звязок даниленко,0,35370
британія таємно готувати сірий,0,2960
звертатися суд княжицький відмова реєструвати список єс місцевий вибори кременчук,0,6583
люксембург відкликати посол росія,0,26888
асоціація україна єс нідерланди досі не домовитися євросоюз,0,19713
порошенко запевнити українець перезимують газ росія,0,11267
харківщина виявити незаконно виготовлений дезінфектор млн грн,0,28791
кий вантажівка насмерть збити річну бабуся,0,36130
сирія розбитися російський бойовий вертоліт бути загиблий,0,16593
масло дорожчати мясо дешевшати відбуватися ціна продукт новий рок,0,8266
луганщина фермер вирощувати конопля фінансувати лнр,0,9181
мзс анулювати диппаспорт азаров швайка рудьковський герман,0,8422
наливайченко угрупування бойовик донбас створювати свій міні концтабір,0,29077
гройсман закрити засідання рада нардеп зібратися засідання комітет іванчук,0,22856
порошенко вчорашній шабаш парламент показати зеленський вступити союз маріонетка коломойський пропутінський пятий колона,0,11392
україна підтвердити зараження коронавірус,0,21400
черговий антирекорд україна виявити новий випадок коронавірус,0,40286
донбас доба ліквідувати російський військовий,0,27956
іспанія розслідувати відмивання млн євро російський посадовець,0,3279
зявитися відео чоловік облити кислота активіст гандзюк херсон,0,6122
протест білорусь зеленський провести закритий нарада розвідник силовик керівник низка область,0,11753
угорщина присоромити євросоюз недостатній допомога україна,0,38951
росія підтягувати артилерія бронетехніка район дебальцевський плацдарм,0,32983
вада забрати акредитація московський антидопінговий центр,0,21631
фото соцмережа агітація кву назвати найрозповсюдженіший порушення вибори,0,39847
загиблий кабул працювати український авіакомпанія,0,24521
захарченко хотіти царювати бойовик,0,6527
хмельницький березень посилити карантин список обмеження,0,40109
коронавірус україна підтвердити зараження,0,26255
спека пакистан вбити тисяча особа сонячний удар,0,13571
південь гватемала статися потужний землетрус,0,28514
менеджер приватбанк звинувачувати розкрадання млн грн,0,8368
уряд міркувати звільнення голова укрзалізниця кравцов криклій,0,3782
алеппо бомбити винищувач,0,19502
луценко визнати відсутність зрушення розслідування вбивство шеремет окуєвої,0,26819
керівництво меджліс викликати слідком,0,25557
російський мільярдер перерахувати противник перейменування македонія тис протест,0,32664
медведєв попросити путін продовжити антисанкція захід,0,27104
генерал адмірал затримати туреччина змі,0,11187
зоня ато міліціонер підірватися протипіхотний міна,0,35867
коронавірус кордон померти четвертий українка мзс,0,7702
донеччина знеструмлений населений пункт обстріл бойовик,0,28029
хакер зламати мережа дипспілкування єс викрадали дані змі,0,17816
москвич отримати половина напад прихильник днр,0,8740
тис колумбієць заразитися вірус зік,0,31145
швеція людина заблокований майже кілометровий глибина земля пожежа шахта,0,38845
черкаси дтп загинути дружина малолітній син поліцейський авто порушник сидіти пяний чоловік,0,38744
проспект перемога статися дтп участь легковик маршрутка,0,28581
нідерланди час підготовка авіашоу розбитися винищувач,0,37384
путін обізвав україна складносурядний державний утворення,0,11891
азербайджан заявити знищення су впс вірменія,0,19455
час нічний пожежа дніпро загинути людина,0,30563
фотофакт російський консул стерильно відвідав затриманий грушників,0,17737
столиця серпень високий рівень пожежний небезпека кмда,0,16639
трамп необережний слово поставити сумнів суверенітет україна,0,14563
метро київ обмежити робота станція,0,27217
рада розглянути питання створення тск справа вагнерівець,0,12034
столиця затримати агітатор київський народний республіка,0,16645
харко статися спалах медик обласний інфекційний лікарня,0,38655
сімя вкрасти приблизно держбюджет україна гпу,0,6147
зявитися фото конвоя ід рухатися прикриття живий щит,0,6114
вуглегірськ перекинути танковий підрозділ бойовик,0,30488
львівщина зіткнутися автобус десятка постраждалих,0,9197
мережа оприлюднити рідкісний фото оголений віктор,0,37122
нант затримати підозрюваний справа пожежа старовинний собор,0,37323
мвф не скасувати транш направити україна місія перегляд програма відміна стаття незаконний збагачення,0,8312
гпу не знати вбити євромайданівець нігоян жизневський,0,4781
коронавірус кий доба виявити хворий,0,26383
адвокат заявити ексберкутівець кпвв майорський,0,2163
лнр штампувати патрон підвищений сила ураження,0,14800
пентагон заявити вбивство ватажок каїди ємені,0,10593
кий зафіксували перевищення концентрація азот сірка повітря,0,36287
росія відмовитися видати україна засуджений справа хізб,0,12484
американський військовий корабель збити іранський безпілотник,0,19535
генпрокуратура викликати допит фаріон,0,22476
переговори не відновити єс,0,10618
польща зафіксувати антирекорд зараження пандемія інфікований доба,0,37673
терорист днр лякати диверсант вистрибувати каналізація,0,14306
путін пообіцяв відповісти антиросійський санкція сша,0,11909
оон нарахувати терорист світ,0,21061
влада сімферополь виділити млн руб памятник ополчення час,0,192
росія вдвічі збільшити кількість військовий техніка кордон змі,0,12452
жорсткий спричинити німеччина новий витрата єврокомісар,0,5981
нато заявити готовність ввести війська туреччина,0,29173
телеканал заблокувати мішок пісок,0,34559
європарламент бачити небезпека богдан,0,23861
гонконг протестувальник увірвалися будівля парламент,0,22681
кілограм амфетамін щомісяця наркохімікам волинь оголосити підозра,0,7300
жертва ураган меттью гаїті стати людина,0,5931
марїнка авдіївка цілодобово точитися бій,0,27336
україна доба виявити новий випадок,0,18917
мексика аварія автобус забрати життя,0,37079
закарпаття мешканець село свалявський район опинитися водопровід,0,28088
нацгвардія розповісти кримськотатарський батальйон не війде склад,0,16127
спостерігач обсє потрапити обстріл луганщина,0,33870
уряд звільнити все керівництво морський держадміністрація,0,39645
славетний велогонщик вирішити почухати нос швидкість врізатися стіна,0,33692
радикальний захід кількість зараження подвоюватися день джонсон,0,2509
росія заборонити держзакупівля іноземний продукт,0,37904
бути запит повний перезавантаження уряд куб,0,5762
російський винищувач провокувати швеція,0,32720
крим харківянин стешенко засудити колонія,0,36853
німеччина посилити карантин,0,16168
штучний інтелект не пройти тест здоровий глузд,0,40726
кий молодик насмерть збити річну дівчинка пішохідний перехід,0,36352
кий асфальт провалитися автомобіль,0,36331
польща судити особа святкування народження гітлер,0,37707
афганістан таліб захопити молдовський вертоліт загиблих заручник,0,20564
окупант вербувати мирний житель набирати військо криміналітет розвідка,0,10282
травма плотницький несумісний життя розвідка,0,14485
вчений зясувати мавпа розмовляти люда,0,4434
волкер назвати рф головний перешкода мінський процес,0,22243
мвс білорусь назвати кількість затриманий час марш герой,0,15910
чоловік подати суд творець монстр будинок,0,40502
російський вертоліт сирія втратити звязок змі,0,6022
путін фінансувати війна поліцейський держава німецький гроші каспаров,0,11937
винищувач туреччина порушити повітряний простір греція,0,40623
полтавщина перекинутися автобус пасажир,0,28538
коштувати квиток й форум видавець львов,0,33675
жириновський пророкувати україна зникнення,0,24091
аеропорт гонконг обмежити вхід термінал протест,0,19445
росія вересень скоротити поставка газ словаччина,0,33052
ксу знищити значний частина антикорупційний здобуток революція гідність шабунін закриття реєстр декларація,0,7863
повідомлення замінування місто метро кий перекрити броварський проспект,0,40383
ердоган відмовитися зустріч пенс говорити трамп,0,23745
нбу долар євро підскочити ціна,0,29342
табір український військовий дмитровкою багатогодинний обстріл фоторепортаж,0,34522
командування оос привітати сила спецоперація перекладений відеоролик армія рф,0,26046
провокація цушко можливий призначення заступник міністр фінанси,0,1128
путін росія не давати україна знижка газ,0,11856
суддя наказати привести прооперований корбан засідання суд,0,34196
україна негода світло залишитися населений пункт,0,21493
порошенко назвати варіант розвиток подія донбас,0,31350
рф перекидати ракетний установка град нагірний карабах,0,12841
не коронавірус єдиний буковина зафіксувати півтисяча хворий гепатит с,0,29353
полон бойовик перебувати український військовий тандіт,0,16271
український посла індія обікрасти робити селфі змі,0,17429
мзс росія рекомендувати росіянин залишити туреччина,0,27279
вбитий дрон британець іділівець планувати підірвати королевський родина,0,21727
відмова україна гальмувати процес пєсков формула штайнмаєр,0,4131
терорист обстріляли гранатомет український блокпост золоте,0,34668
грузія знайти тіло український турист потрапити лавина,0,15070
нацполіція розповісти життя забрати вибух столичний троєщина,0,16131
єс заявляти продовжити санкція росія,0,15192
арешт антоненко справа шеремет суд оголосити перерва лютий,0,19658
кликати путін суд дніпро заборонити спілка радянський офіцер,0,25858
одна головний пропагандистка кремль закликати путін приєднати ордло росія,0,29840
росіянин ралі дакар наїхати глядач кинути напризволяще,0,12776
наступний каскадний підвищення ціна лановий,0,9744
росія навчання вмс чорний море,0,33007
немає ніякий реакція хабарник зрадник країна зеленський прокоментувати виключення лерос слуга народ,0,912
бюджеті знайти мільярд гривня президентський фонд порошенко,0,35392
чоловік розстріляти опонент одеса не поділити парковка,0,18136
чорт московський поцілувати дпу гончаренко рада зачитати відповідь путін санкція,0,1596
порошенко звільнити командувач сухопутний військо зсу,0,31299
росія обвалитися завод виробляти буки бути загиблий,0,16462
трамп не пустити королева британія масовий протест змі,0,14613
приватбанк готуватися продаж буковель,0,31864
каталонія заблокувати сайт сепаратистський уряд,0,36025
користувач розсварити пишнотіла видра статися,0,26209
лавров зустріч обсє обізвати журналіст дебіл,0,7919
померти колишній джеймс бонд,0,31063
гроші оновлення електромережа немає експерт,0,4911
баренцове море пройти навчання корабель нато генштаб рф провокація,0,3154
фейгін розчаруватися савченко розмова шарій,0,39795
звязок негода японія зупинитися літак потяг,0,20667
кримський татарин незаконно утримувати фсб джемілєв,0,1720
друг путін нарахувати млрд міжнародній розслідувач,0,14777
китай народжуваність впасти,0,36651
терорист донбас маскувати вибухівка іграшка книжка,0,34653
чечня погрожувати сша відібрати штат постачання зброя україна,0,40455
франція вважати східний партнерство не мати сприяти набуття членство єс доповідь,0,17752
рада закрити карантин арахамія,0,12070
відшелестіли газета дзеркало тиждень випустити останній друкований номер,0,167
бойовик міномет обстрілювати мирний населенні пункт прес центр ато,0,2803
пожежа злива австралія накрити масштабний пиловий буря,0,30666
словянську намагатися розкрутити костянтинівський сценарій голова місцевий свобода,0,16605
стівен пайфер нагадати зеленський переслідування опонент нагадувати час янукович,0,13842
вбивство шеремет дбр не розслідувати можливий підробка доказ справа дугарь,0,21711
донбас вбити російський військовий поранений розвідка,0,8897
офіс генпрокурор відкрити справа факт обстріл бік окупант донбас,0,30059
лещенко отримати млн позика людина родич реконструювати музей кремль змі,0,7943
держдумі рф заявити виправити крим російський,0,15103
мерія комсомольська не хотіти перейменовувати місто,0,27173
залишитися сход не мати проукраїнський настрій покальчук,0,14450
стан тяжкохворий бекіров погіршуватися,0,33958
польща службовець заборонити користуватися техніка,0,37703
путін корупція сенцов назвати головний проблема україна,0,11954
кий світлофор протаранити вулиця гетьман утворитися величезний затор,0,15356
львівщина масовий отруєння дитсадок,0,28311
чилійський зоопарк вбити лев рятуючи самогубця,0,16949
підкуп виборець клонування партія конкурент залучення тітушка нацполіція зареєструвати тисяча порушення вибори,0,10814
держдумі росія марити табір ід херсонщина,0,15102
україна засудити російський військовий маневр придністровя,0,39058
савченко звернутися російський змі,0,33243
співробітник штаб квартира вооз виявити,0,35141
житомирщина хворий перебувати важкий стан,0,28060
ціна тис грн кий зловмисник виготовляти підроблений водійський посвідчення,0,24463
зоня ато неспокійно авдіївка година обстрілювати піхотний зброя,0,20675
