text,sentiment,id
у кий зіткнутися позашляховик мікроавтобус одну людина госпіталізувати,0,36295
у китай будівельник влаштувати бійка бульдозер,0,36627
у зсу зафіксувати восьмий смерть від,0,35904
у кий банда в маска викинути водій викрасти машина,0,36095
сніг сильний опади поривчастий вітер прогноз погода,0,13533
нападник будівля поліція в єреван взяти у заручник лікар,0,29088
народний фронт передати до кс документ про неконституційність розпуск рада,0,825
до мінський з москва прилітати літак фсб змі,0,5341
у кий мотоцикліст збити насмерть жінка,0,36354
в австрія загинути альпініст йти в звязка,0,3104
бойко співорганізатор форум сепаратист харківщина азов,0,2701
у зоня ато загинути начальник розвідка управління ракетний військо,0,35863
у бразилія через повінь загинути людина,0,35287
за уточнений дані борт зниклий літак людина,0,24457
марадона підняти рука річну дівчина,0,27003
адвокат надія савченко припускати знаходитися у психіатричний клініка,0,2165
черкащина миколаївщина у червоний моз оновити карантинний зона,0,6928
у кий за доба новий випадок людина померти,0,1922
землетрус в японія понівечити понад памятка культура,0,25009
суд зобовязати укргазвидобування заплатити сбербанк млн грн,0,13914
тернопільщина впасти легкомоторний літак загинути пілот,0,28715
у мінюст повідомити україна напрацювати судовий позова проти росія,0,15996
захист оскаржити арешт сущенко у москва,0,24686
окупант в ордло поширювати брехня про підготовка наступ обєднаний сила,0,10272
у європа статися перший смерть від коронавірус,0,35731
бойовик раз обстріляли позиція український військовий ввечері селезньов,0,2768
померти відомий український журналіст сергій воропаєв,0,31045
потерпілий від боєць торнадо показати як катувати гпу,0,11447
затриманий в росія українець не член правий сектор,0,6490
у фсб казати встановити структура організатор теракт а,0,16855
терорист гатити широкине з гаубиця міномет,0,34623
в дебальцеве через пожежа загинути дитина дорослий,0,20596
донеччина пяний молодик вбити український військовий,0,28032
громадянин рф хотіти влаштуватися служба до спецпідрозділ нацгвардія сбу,0,4909
експерт нато вказати недолік в оборонний структура україна,0,23701
через вибух вантажівка з вибухівка в сирія загинути людина,0,40304
рекордний кількість журналіст перебувати за ґратами,0,32486
за доба в зоня ато військовий загинути поранений,0,6197
донецьк лунати залп вибух мерія,0,10909
у сша прибиральник випадково знищити майже доза вакцина,0,38383
народний фронт не допустити повернення законопроект про наклеп бурбак,0,824
у кий врізатися в поліцейський авто постраждало полісмен,0,15358
водій з гпу влаштувати аварія у кий вїхати у автівка узбіччя,0,4298
сбу затримати організаторка незаконний референдум луганщина ховатися у рф,0,13036
дніпропетровщина підтвердити випадок зараження коронавірус,0,27916
у кий легковик обганяв трамвай колія врізатися в маршрутка бути постраждалий,0,15502
лнр залишитися без електрика,0,644
у казахстан казати трамп порадити перенести з мінський перемовини донбас,0,15283
донбас загинути російський військовий поранити,0,8926
в україна третій доба поспіль понад тис новий заражений,0,21471
не віддати честь командувач ссо повинний пояснити демарш проти зеленський дипломат,0,9873
у суд над краснов азовець блокувати робота журналіст,0,16661
харківщина в психлікарні статися спалах інфікувати людина,0,28790
у фінляндія демонстрант закидати каміння автобус з біженець,0,38540
зеркаль замінити клімкін під час політичний відпустка мзс,0,6783
гройсман підвищення зарплата депутат фейк,0,22910
за доба івано франківщина коронавірус виявити у людина серед дворічний дитина,0,6218
ціль самопідпал інтера виставити жертва княжицький,0,17938
вирок нацгвардієць марк в гпу розповісти як італієць ігнорувати пропозиція співпраця,0,4064
у крим за підозра в екстремізм допитати людина,0,15777
пєсков змі писати про російський солдат донбас але немає,0,10703
рф намагатися переправити через україна контрабанда зенітний ракета передати зсу луценко,0,12839
трамп телефон називати меркель дурний хвалитися геніальність кім ину,0,14573
одещина виявити партія кокаїн вартість понад млн грн,0,28447
спецпрокурор розповісти про зустріч екс радник трамп посол росія,0,33834
київщина гуртожиток закрити карантин через спалах очільник ода,0,9124
у полон терорист донбас перебувати людина тандіт,0,16274
в оон заявити бачити повідомлення про ядерний інцидент у росія,0,3432
удар не голосувати за відставка наливайченко кличко,0,1416
парламент змушений терміново схвалити захід для протидія епідемія в україна через уряд зеленський провалити робота герасимов,0,10526
путін доручити перезняти чорнобиль винуватець катастрофа цру,0,11816
у польща розбитися військовий винищувач міг,0,37701
млрд грн в укрзалізниця заявити про критичний зношеність понад електричка,0,11448
туреччина піти поступка сирія тло зближення з росія змі,0,14699
серед заражений коронавірус львівщина бути нацгвардієць,0,33463
авіакатастофа в іран рябошапка обговорити з посол розслідування,0,19310
у великий британія знати про підготовка викрадення журналіст хашоггі змі,0,14984
луценко назвати можливий зняття блокада з окупований донбас фінансування тероризм,0,26829
президент польща ветувати поправка про регіональний мова,0,31771
вердикт у справа янукович оголосити упродовж місяць гпу,0,3932
росія забирати паспорт у кримчанин без прописка змі,0,12686
боєць полк дніпро вивести з пісок,0,2560
київський тіктокерка обрати росія попросити аваков про захист,0,7237
кримчанин через український прапор посадити в тюрма без право телефонний дзвінок,0,26483
полковник добробат миротворець прокоментувати звіт оон іловайський,0,11083
тікати нікуди полторак проти затриманий заступник в росія справа,0,1383
у сума застрелити екс депутат тіло знайти батько,0,16664
висунутий порошенко звинувачення мати відтінок політичний помста ексгенсек нато расмуссен,0,4077
у росія продавати настільний гра для дитина в солсбері,0,16472
заснути за кермом столичний русанівка перекинутися,0,24615
податковий реформа не повинний здійснюватися за рахунок пенсіонер порошенко,0,10966
порошенко скликати нарада рнбо через скасування націоналізація приватбанк,0,11373
росія хотіти заборонити квіти словаччина чехія,0,33056
у кий пасажирський автобус збити літній чоловік пішоходний перехід постраждалий госпіталізувати,0,36433
меркель обговорити з міністр закон про депортація злочинець,0,27209
івано франківщина разом пілотом розбитися гелікоптер,0,28159
через занадто короткий список партія вибори у новоайдарський райрада визнати недійсний,0,18015
росія різко наростити експорт нафта до сша,0,33032
укроборонпром звільнити керівник підприємство спецекспортер оголосити конкурс,0,17476
у миколай керівник держпідприємство виводити мільйон з бюджет через конвертцентр,0,15987
міністерство охорона здоровя керувати во визначити кабмін,0,8559
у аеропорт сінгапур затримати допитати фейковий кім ин,0,35171
дніпропетровщина епідемпоріг перевищити вдвічі,0,27910
рева розповісти як росія забезпечувати віджатий підприємство донбас,0,12108
біля фукусіма майже тиждень гасити масштабний лісовий пожежа,0,20005
шотландія обурений весілля педофіл ґвалтівник побратися у вязниця,0,40682
у британія виступ проти расизм керувати схильний до насилля екстреміст джонсон,0,14941
у лондон невідомий пошкодити могила карл маркс,0,36917
курс валюта долар подорожчав копійка,0,26544
в з український моряк у москва не відновлюватися поранений рука,0,21033
український військовий підірватися розтяжка,0,23011
російський школяр померти тренування,0,32701
уряд зобовязати нафтогаз знизити ціна газ для населення,0,39652
гандзюк мати конфлікт силовик херсонський область миколаєнко,0,4538
у кий статися дтп водій з машина витягати рятувальник,0,36519
сотник пояснити заважати україна отримати безвізовий режим,0,13554
хржановський домовлятися з єрмак російський проєкт бабин яр отримати в оренда територія заповідник зісельс,0,17866
південний корея у стан підвищений боєготовність через балістичний ракета пхеньян,0,30467
сбу запобігти теракт блокпост ато в дзержинський,0,33323
міськрада харків програти суд про перейменування проспект честь маршал жуков,0,27547
у лисичанський тис людина залишитися без вода,0,36887
великий британія залишити військовий в афганістан,0,21746
авіакатастрофа перестати найпопулярніший літак у світ,0,30634
погода неділя очікуватися мінусовий температура сильний вітер,0,30793
бойовик обстріляли з міномет станиця луганський бути загиблий поранений,0,20187
порошенко розповісти могти зірвати безвізовий режим з єс,0,11363
у євросоюз запевняти санкція проти росія зберегтися до кінець,0,15177
луганщина відбутися бій між український військовий терорист,0,28270
особа загинути під час курдський протест в туреччина,0,18634
в сша фермер відрізати кишеньковий ніж нога застрягти в конвеєр,0,3522
у сінгапур чоловік посадити місяць у вязниця за пост про коронавірус,0,38131
рнбо перетворити посміховисько з клоун заступник секретар генерал кривонос,0,1181
рада визнати радянський росія анексувати україна,0,11983
путін дати орден болгарину підозрюваний у шпигунство користь рф,0,11813
з найкращий хірург україна загинути у дтп під київ,0,29822
смирнов богдан група радник монастирський розповісти консультувати зеленський,0,13518
коболєв допитати у справа про імпічмент трамп,0,25990
у новий зеландія не знайти сільський лікар зарплата тис,0,37456
у сша лютувати ураган майкл кількість жертва зрости до,0,38327
гпу допитати добкін у справа про замах янукович,0,22730
у росія підтвердити вирок річному вчений звинуватити у зраді,0,16465
росіянин розчленувати дитина вибачитися,0,12799
озвучити позиція зеленський світ соцмережа обговорювати заява речниця президент зсу обстрілювати дитсадок школа лікарня,0,955
у кий зіткнення з вилетіти пішохідний перехід знести дорожній знак,0,36454
у генштаб назвати провокація заява фсб про теракт в крим,0,35498
сучасний дитина починати зарано пити вчений розповісти як говорити з дитина про алкоголь,0,14013
держсекретар сша приїхати в москва обговорити сирія з путін,0,23178
ситуація забезпечення авіатехніка зсу незадовільний уруський,0,13418
у чехія призупинити розслідування про викрадення син премєр міністр вивезення до окупований крим,0,38793
у дтп загинути прокурор з район харківщина,0,35699
путін вимагати скасувати указ порошенко про блокада окупований донбас,0,11803
російський космонавт шпигувати за донбас за завдання військовий,0,32747
донбас загиблих ворог стріляти ділянка розведення,0,8905
росія скоротити витрата бюджет,0,32940
фотофакт у днр зявитися патріотичний розрахунковий книжка комунальний платіж,0,17720
суд у москва залишити під арешт військовополонених український моряк,0,34175
тис за нерозголошення компромат поліція схопити аферист шантажувати високопосадовець,0,1682
окупант обстріляли обєднаний сила з важкий артилерія вбити український військовий,0,10300
комуніст хотіти відновити памятник сталін в окупований севастополь,0,26119
під тернопіль доба горіти сміттєзвалище,0,30539
генштаб назвати новий дані про кількість російський військовий бойовик донбас,0,22519
премєр албанія вимагати вибачення від посольство рф через ідея вакцинування албанець спутник,0,11546
порошенко використовувати саакашвілі таран проти яценюк геращенко,0,11250
у росія підняти тривозі ракетний бригада,0,37958
терорист активізувати снайперський обстріл боєць ато,0,34605
росія відмовитися від продовження контракт з україна транзит газ міненерго росія,0,12485
польща долучитися до бойкот святкування річчя парє через повернення делегація рф гончаренко,0,11117
єс назвати відправлений росія до ордло гумконвої порушення суверенітет україна,0,5885
уряд прогнозувати курс майже грн шмигаль,0,8781
росія викликати для консультація посла з вашингтон слово байден про путінавбивцю,0,12469
донеччина дитина вчити прибічник терорист активіст просити очільник область втрутитися,0,28021
російський окупант в ордло активізувати передвиборчий кампанія міноборони,0,12390
нафта обвалитися до за барель вперше за місяць,0,29215
во голова днр стати людина сурков,0,3809
київщина обвалился школа рятувальник евакуювати дитина,0,9110
семенченко агент набу шевченко сбу оприлюднити аудіозапис листування постачання військовий товар з рф,0,33403
іран погрожувати сша удар у перський затока,0,25247
у харко в з квартира будинок статися вибух газ,0,38622
день без світло як виживати крим,0,18813
авіашоу в італія зіткнутися літак,0,27720
курс гривня міжбанк знизитися,0,26560
у ефіопія бойовик вбити людина,0,35718
європарламент розкритикувати прийнятий саміті єс антикризовий бюджет,0,23876
трамп назвати німеччина занадто слабкий зупинити північний потік,0,14543
у кремль заговорити про необхідність наземний операція в сирія,0,36783
росія перекидати до білорусь боєць одиниця техніка,0,32972
у крим суд заарештувати затриманий кримський татарин,0,36850
дослідник ідентифікувати підрозділ окупант донбас,0,23506
лісовий пожежа в каліфорнія евакуювано понад тисяча особа,0,26730
єс підготувати санкція проти сирієць через атака алеппо,0,24016
через африканський чума свиня поблизу ковель встановити кілометрову зона захист,0,40299
шкіряк напасти під суд розглядати справа колмогоров,0,9509
ердоган оголосити про початок відправка турецький військо до лівія,0,23764
у молдова загостритися криза парламент відправити уряд у відставка,0,37259
опитування засвідчити перемога клінтон над трамп,0,40756
юра єнакіївський подати до суд чорновол,0,40798
іділ створити радіокерований автівка бомба,0,25124
сша вперше холодний війна привести у бойовий готовність ядерний бомбардувальник в,0,34288
набу оголосити підозра ексдепутат у справа про квартира нацгвардія,0,28922
росія забрати до армія перший кримський хлопець,0,32880
у індійський аеропорт статися витік радіоактивний рідина,0,35913
доба в ато загинути український військовий поранений,0,5380
грудень фронт окупант раз порушити режим тиша,0,18724
біля консульство росія у стамбул мітингувати проти бомбардування,0,19975
в одеський аеропорт скасувати рейс через аварія літак злітний смуга,0,21027
онищенко нема реагувати набу зайнятий олімпіада,0,10364
у зсу за доба зафіксувати новий випадок,0,35894
гужва у мережа відреагувати затримання головред страни,0,280
росія збиратися заборонити голландський тюльпан,0,32899
у гпу відмазувати вілкул під причетність до злочинний організація документ,0,15047
з січень український канал стати платний,0,24148
порошенко намагатися взяти під варта адвокат новіков,0,11237
авіабомба знайти у розсадник тернопільщина,0,40741
донбас боєць ато засудити до за вбивство таксист,0,27930
за порошенко не зацікавлений продати бізнес радник президент,0,10022
аваков вимагати звільнити кіхтенко,0,19265
уряд не видати жодний фінгарантія озброєння армія з обіцяний млрд грн чорновол,0,17520
трамп продовжити санкція проти лукашенко член уряд білорусь,0,34900
харківщина статися вибух газорозподільний станція загиблих постраждалих,0,28821
український командування ігнорувати доповідь про вторгнення російський військо семенченко,0,17355
генпрокуратура відкрити справа за факт проведення вибори у крим,0,22479
у тайвань заарештувати активіст право зброя розробник креслення для друк,0,38443
власник газета вести продати акція кіпрський офшор,0,4264
луганщина терорист віджали вагонобудівний завод у стаханов,0,9176
у клуб в осло під час концерт обвалитися стеля,0,36719
у росія зникнути ан з пасажир,0,37927
очікуватися порушення енергозабезпечення автомобільний рух дснс попередити про ожеледиця сніг вітер волинь рівненщина,0,10470
новий абсолютний антирекорд коронавірус в україна новий заражений,0,29548
мовний стаття новий закон про освіта залишитися незмінний парубій,0,743
грецький курорт обвалитися скеля травмований,0,8860
єврорада розширити санкція проти росія,0,23898
одкб не допомагати вірмен у карабас мзс росія,0,10241
шокін взяти під особистий контроль розслідування смерть активіст в сізо,0,40663
рф відрядити конвой до фрегат нато в чорний море,0,12829
як відпочинок турист у тунисі перетворитися пекло,0,40842
батальйон оун організовано відводити з пісок міноборони,0,2482
без медобстеження належний допомога вязень кремль гафаров перебувати в критичний стан денісова,0,2502
нічний вовк віджати кримський земля в олігарх новинський,0,928
померти найвідоміший американський дослідник голодомор в україна,0,31071
у білий дім не підтверджувати зустріч обами путін в оон,0,35224
у соломянський район київ вкрасти,0,38151
міжнародний коаліція завдати авіаудар ід знищити їхній штаб в ірак,0,8521
саудівський аравія відновити бомбардування ємен,0,33293
у північний ірландія зафіксувати перший зараження коронавірус,0,37614
британський лейборист пообіцяти зробити для блокування переговори,0,20382
фігурант корупційний скандал в нафтогаз хотіти зробити член правління змі,0,17637
сша заперечувати причетність до спроба переворот в туреччина,0,34322
сша вкотре заявити росія маскувати у гумконвоях до ордло військовий вантаж,0,14050
зявитися відео у підозрюваний у вбивство бузина брати біоматеріал,0,6112
окупований донбас закривати шахта мінреінтеграції,0,9296
амку оштрафувати фармацевтичний група ново нордіск дистрибютор млн грн за завищення ціна інсулін,0,19581
суд зобовязати сбу відкрити провадження через заява вятрович держзрада єрмак кучма,0,34120
не бути позиція фракція партія слуга народ про ідея нардепка марченко постачати зброя азербайджан,0,874
самопоміч порівняти затримання корбан з репресія янукович,0,1244
обсє провести спеціальний засідання через ескалація донбас,0,34493
прорив труба в центр київ заблокувати рух тролейбус автобус,0,31998
через бунт батальйон терорист лнр не платити зарплатня,0,18006
за доба в ато військовий отримати поранення,0,24356
київ накрити перший сніг,0,25591
переатестація у нацполіція завалити керівництво вищий ланка,0,10604
одещина зафіксувати новий випадок зараження коронавірус,0,28456
за день маск втратити млрд через рекордний обвал акція,0,6166
російський найманець бити гранатомет кулемет сила ато відповісти вогонь,0,12384
одещина у дтп загинути людина рятувальник вирізати їхній тіло з потрощений авто,0,9285
трамп не відповісти пропозиція порошенко зустрітися,0,34858
шустер з новий перший національний не,0,40735
деякий представник обсє працювати росія клімкін,0,5147
в україна в листопад здорожчати електроенергія,0,21208
за до кримінальний відповідальність притягти прокурор,0,24439
у маріуполь член двк намагатися винести документація з виборчком,0,37057
негода в сша аварія жертва скасований рейс,0,9921
закарпаття за доба померти людина з коронавірус,0,28099
росія погрожувати наслідок для безпека в європа через танок нато у балтія,0,12676
паризький терорист отримати нагорода від єврокомісія у,0,30241
мангер приховувати дивіденди посада глава облрада гпу,0,8238
речник путін одружуватися з уродженкою дніпропетровськ,0,40921
у франція оголосити день жалоба,0,38587
під час обстріл терорист марїнка поранити український боєць,0,30568
північний корея підірвати найпотужніший ядерний бомба в історія,0,30475
миколаївщина від сказ померти чоловік відмовитися від щеплення,0,9221
у сша зіткнутися поїзд поранений,0,16707
вчинок філарет пояснити побічний ефект ліки зоря,0,4524
сбу заборонити концерт репер гуфа у кий,0,33322
український прикордонник в ато залякувати смс ками з погроза,0,39347
в україна закрити до державний шахта оржель,0,21375
ситуація в зоня ато напружений росія продовжувати поставляти зброя бойовик столтенберг,0,13397
голлівудський актор рейнольдс назвати росіянин найкрутіший людина планета,0,4648
у сша обговорювати вивезення з туреччина ядерний зброя через напад курд,0,38344
рахунковий палата вимагати допуск до документ нафтогаз,0,12094
ємен звинуватив росія у прихований поставка зброя повстанець хусит,0,23945
тис випадок щодня у моз розповісти про найгірший прогноз,0,18742
у кий чоловік скоїти самогубство стрибнувши з міст вести вертолітний майданчик,0,15635
сурков розраховувати у січень відвідати україна політолог,0,14005
коломойський програти ахметов суд скасування приватизація дніпроенерго,0,7519
у мексика знайти груповий могила,0,37085
росія перекинути в ордло група найманець вантажівка зброя боєприпас розвідка,0,12651
єс продовжити контроль внутрішній кордон,0,24028
донбас минулий доба загинути український військовий отримати поранення,0,8945
сакральний жертва не вважати загроза розмова жінка звіробій про обвинувачення кузьменко у справа шеремет,0,12954
поблизу миколаїв загорітися дизельний потяг з пасажир,0,30749
лідер сенат сша узгодити швидкий графік імпічмент трамп,0,26713
гонконзькому майдан місцевий влада висунути ультиматум,0,4720
в росія виправдовуватися слово путін про пропозиція порошенко спотворити,0,21112
у столиця з вікно сьомий поверх випасти чоловік,0,38188
музей лесь українка в крим закрити,0,27691
бойовик республіка втратити кінцівка звозити реабілітація у ростов,0,2914
в україна протягом виробництво електроенергія скоротитися держстат,0,3707
українець у крим відмовляти у лікування через відсутність паспорт рф,0,39529
суд у справа кернес перенести,0,34179
командир азова прогнозувати загострення ситуація донбас навесні,0,7527
у кий малевич протаранити дерево не розминувшись з,0,15528
фотофакт у забайкальський озеро спіймати піранью,0,39994
за чисельність тварина земля знизитися вдвічі,0,24317
у сербія не карати найманець воювати бік днр лнр посол україна,0,16577
у крим вода для людина достатньо потрібний для промисловість начальник управління мінветеранів,0,15776
падіння рубль вдарити співпраця росія з китай,0,30166
в столиця сирія впасти військовий літак,0,21154
у кий статися пожежа в лікарня рятувальник залучити одиниця техніка,0,36525
у бундестаг готовий взяти під опіка білоруський опозиціонерка колесников посадити до тюрма,0,14972
вихідний синоптик передавати мокрий сніг дощ,0,27819
знизити суверенний рейтинг британія через,0,18959
додон погрожувати конституційний суд через міністр оборона,0,23460
в ато за минулий доба поранити український військовий,0,20549
під москва розбитися російський військовий літак,0,30522
тисяча киянин залишитися без газ,0,34733
схованка з боєприпас сбу виявити у район проведення ато,0,34957
у кий велосипедист загинути під колесо вантажівка,0,36135
київщина оголосити надзвичайний пожежний небезпека,0,28209
суд заарештувати затриманий в херсон кримський дезертир перебіжчик,0,34086
ляшко зеленський узурпатор діяти порошенко,0,8159
дівчина заробити мікроотворів в око через яскравий екран смартфон,0,5217
няш мяш поклонська обіцяти український патріот місце у сізо без вид море,0,948
у кий статися дтп з потерпілий за участь автівка водій госпіталізувати,0,15599
з російський багатоповерхівка поцупити ліфт,0,24239
секретар рнбо турчинов оголосити про відставка змі,0,13120
пожежа в сибір вертоліт мнс замість гасити вогонь переливати вода з річка в річка відео,0,30829
у кий біля цум легковик наїхати водій евакуатор,0,36103
вінниччина отруїтися понад студент медичний коледж,0,27841
тимошенко координувати коаліція замість ляшко луценко,0,14426
великий телеканал сша перервати виступ трамп заявити про махінація вибори,0,3920
збиток від вірус сягнути млрд,0,24712
коронавірус баварія вперше в історія оголосити зона катастрофа,0,26305
росія блокувати прогрес в мінський насолити порошенко геращенко,0,12447
мати політвязень клиха розповісти повністю виснажений,0,8275
секретний свідок у справа савченко плутатися у свідчення,0,29716
біля узбережжя мексика сформуватися ураган пілар,0,2658
у білорусь померти акторка любов румянцева,0,35242
звільнений з полон бойовик полковник зсу затримати через співпраця з днр змі,0,6605
десантник мати повернутися з рейд порошенко розповісти як зупиняти наступ рф,0,293
російський рубль бити антирекорд за євро,0,32682
макгрегор заарештувати у сша за напад фанат,0,26964
у словянськ спіймати посібник терорист,0,38135
у молдова затримати бойовик лнр днр,0,16065
турчинов закон про амністія особливий статус донбас скасований,0,14719
дощ мокрий сніг мряка синоптик наталка діденко розповісти який погода вихідний,0,5533
луганщина диверсант не давати спокій український військовий,0,28273
забрати телефон стерти відео побити столичний коп не сподобатися знімати,0,6325
помпео звинуватив рф в порушення домовленість сирія,0,31124
загинути всі член екіпаж збитий у сирія російський мі,0,24526
в іспанія другий день поспіль понад загиблих від коронавірус,0,20777
франція засудити візит депутат до анексований крим,0,40005
хокеїст російський сочі у му не заплатити рубль,0,17847
за український фіскал наглядати представник мвф,0,6288
до бундестаг пройти партія підтримати анексія крим опитування,0,5296
україна втратити опорний пункт геращенко про наступ росіянин,0,17075
француз розлучати без суд,0,40025
в україна яйце подорожчали,0,21499
депутат держдума визнати росія надавати військовий допомога днр,0,5071
терорист обстріляли населений пункт звинуватити зсу мінськ,0,14361
заступник мер вілкул оголосити про підозра у справа масштабний розкрадання,0,24633
кадиров оголосити про введення санкція проти помпео,0,7090
вибух в одеса спричинити пристрій потужність до півкілограма тротил мвс,0,4003
росія ніяк не пояснювати арешт кримський татарин клімкін,0,12638
млн людина втратити робота через коронавірус міжнародний організація праця,0,2676
сімейний сварка збільшувати зайвий вага вчений,0,13425
в європарламент збирати підпис за відставка боррель візит до москва,0,20628
в ірак вбити відповідальний за поставка нафта лідер,0,3258
бойовик готуватися захопити село у сірий зоня тука,0,2799
киянин отримають квитанція за жовтень без субсидія,0,25737
у кий водій спровокувати дтп алкотестер показати перевищення норма у раз,0,36197
російський військовий дезертирувати з днр через затримка гроші,0,12369
